persona,dependent_variable,specification,beta,p_value,AIC,BIC
Innovative Modeler,oldage_c,socx_oecd + gdp_oecd +,0.007970176538046766,5.555946874456232e-15,127756.4652811742,127976.64547239798
Innovative Modeler,oldage_c,netmigpct + wdi_unempilo +,0.013453176896028988,1.0304096066789772e-29,127685.13182921083,127896.13784580029
Innovative Modeler,oldage_c,netmigpct + socx_oecd +,0.013795840616994626,4.800597423971662e-31,127667.01402257061,127887.1942137944
Innovative Modeler,oldage_c,netmigpct + gdp_oecd +,0.013552317321504867,4.4712251601388825e-30,127683.39875392329,127903.57894514708
Innovative Modeler,unemp_c,,0.0032645832389812664,0.013119149257526299,166529.2145612238,166731.04640317895
Innovative Modeler,unemp_c,wdi_unempilo +,0.0032645832389812664,0.013119149257526299,166529.2145612238,166731.04640317895
Innovative Modeler,unemp_c,socx_oecd +,0.003272856515585378,0.012832710503474495,166439.99152291872,166650.9975395082
Innovative Modeler,unemp_c,gdp_oecd +,0.003542295519314505,0.008127111059267238,166529.90942619697,166740.91544278644
Innovative Modeler,unemp_c,netmigpct +,-0.005862833555746782,0.0001689748323879678,166412.28129100162,166623.2873075911
Innovative Modeler,unemp_c,wdi_unempilo + socx_oecd +,0.003272856515585378,0.012832710503474495,166439.99152291872,166650.9975395082
Innovative Modeler,unemp_c,wdi_unempilo + gdp_oecd +,0.003542295519314505,0.008127111059267238,166529.90942619697,166740.91544278644
Innovative Modeler,unemp_c,socx_oecd + gdp_oecd +,0.003263724231582815,0.01470590114902515,166441.99013014455,166662.17032136832
Innovative Modeler,unemp_c,netmigpct + wdi_unempilo +,-0.005862833555746782,0.0001689748323879678,166412.28129100162,166623.2873075911
Innovative Modeler,unemp_c,netmigpct + socx_oecd +,-0.005027993148840912,0.0012787176836979721,166344.9070248459,166565.08721606966
Innovative Modeler,unemp_c,netmigpct + gdp_oecd +,-0.005624962624745868,0.00031129228294984824,166401.79965170714,166621.97984293092
Innovative Modeler,housing_c,,0.003152851937049809,1.8397481193071637e-06,68350.42452924288,68552.25637119802
Innovative Modeler,housing_c,wdi_unempilo +,0.003152851937049809,1.8397481193071637e-06,68350.42452924288,68552.25637119802
Innovative Modeler,housing_c,socx_oecd +,0.0031516806046280807,1.8540867403749518e-06,68345.1775877556,68556.18360434506
Innovative Modeler,housing_c,gdp_oecd +,0.004628275565545705,5.482224815618472e-12,68206.19297832565,68417.1989949151
Innovative Modeler,housing_c,netmigpct +,0.006358237330747035,4.728898861855167e-16,68294.28336356735,68505.2893801568
Innovative Modeler,housing_c,wdi_unempilo + socx_oecd +,0.0031516806046280807,1.8540867403749518e-06,68345.1775877556,68556.18360434506
Innovative Modeler,housing_c,wdi_unempilo + gdp_oecd +,0.004628275565545705,5.482224815618472e-12,68206.19297832565,68417.1989949151
Innovative Modeler,housing_c,socx_oecd + gdp_oecd +,0.004690509624895345,2.8631229910969005e-12,68190.36915721055,68410.54934843433
Innovative Modeler,housing_c,netmigpct + wdi_unempilo +,0.006358237330747035,4.728898861855167e-16,68294.28336356735,68505.2893801568
Innovative Modeler,housing_c,netmigpct + socx_oecd +,0.00626727620317225,1.3960952106846287e-15,68293.02175316692,68513.2019443907
Innovative Modeler,housing_c,netmigpct + gdp_oecd +,0.0067208572085399486,9.496165647618168e-18,68181.27357252673,68401.45376375051
Innovative Modeler,health_c,,0.002097354718465312,2.370239299164062e-09,-21736.248194623913,-21534.41635266878
Innovative Modeler,health_c,wdi_unempilo +,0.002097354718465312,2.370239299164062e-09,-21736.248194623913,-21534.41635266878
Innovative Modeler,health_c,socx_oecd +,0.0020972680422903242,2.374368386145643e-09,-21734.388656922703,-21523.382640333246
Innovative Modeler,health_c,gdp_oecd +,0.0022733880356782254,1.9690502791407123e-10,-21741.60961851565,-21530.603601926192
Innovative Modeler,health_c,netmigpct +,0.004962264448148407,8.625973290084513e-33,-21898.78260197566,-21687.776585386204
Innovative Modeler,health_c,wdi_unempilo + socx_oecd +,0.0020972680422903242,2.374368386145643e-09,-21734.388656922703,-21523.382640333246
Innovative Modeler,health_c,wdi_unempilo + gdp_oecd +,0.0022733880356782254,1.9690502791407123e-10,-21741.60961851565,-21530.603601926192
Innovative Modeler,health_c,socx_oecd + gdp_oecd +,0.0022789992630201355,1.795573498533433e-10,-21740.121475680295,-21519.941284456512
Innovative Modeler,health_c,netmigpct + wdi_unempilo +,0.004962264448148407,8.625973290084513e-33,-21898.78260197566,-21687.776585386204
Innovative Modeler,health_c,netmigpct + socx_oecd +,0.004992942450543045,4.7861078761125335e-33,-21898.09784049439,-21677.917649270606
Innovative Modeler,health_c,netmigpct + gdp_oecd +,0.004962256773785178,9.868148804310053e-33,-21896.782602158113,-21676.60241093433
Hypothesis-Driven Analyst,incdiff_c,,-0.0002560834328212374,0.8693892663630214,190524.36014403118,190726.1919859863
Hypothesis-Driven Analyst,incdiff_c,wdi_unempilo +,-0.0002560834328212374,0.8693892663630214,190524.36014403118,190726.1919859863
Hypothesis-Driven Analyst,incdiff_c,socx_oecd +,-0.00025593883395493916,0.8694632725626735,190526.3402567645,190737.34627335396
Hypothesis-Driven Analyst,incdiff_c,gdp_oecd +,-0.00039616392601608873,0.8024733120989277,190526.1230115175,190737.12902810698
Hypothesis-Driven Analyst,incdiff_c,netmigpct +,-0.009085718974862893,8.463207189846236e-07,190446.90049156244,190657.9065081519
Hypothesis-Driven Analyst,incdiff_c,wdi_unempilo + socx_oecd +,-0.00025593883395493916,0.8694632725626735,190526.3402567645,190737.34627335396
Hypothesis-Driven Analyst,incdiff_c,wdi_unempilo + gdp_oecd +,-0.00039616392601608873,0.8024733120989277,190526.1230115175,190737.12902810698
Hypothesis-Driven Analyst,incdiff_c,socx_oecd + gdp_oecd +,-0.00040321371998958973,0.7990816620675725,190528.0819129708,190748.26210419458
Hypothesis-Driven Analyst,incdiff_c,netmigpct + wdi_unempilo +,-0.009085718974862893,8.463207189846236e-07,190446.90049156244,190657.9065081519
Hypothesis-Driven Analyst,incdiff_c,netmigpct + socx_oecd +,-0.00919455790445489,6.590225881764195e-07,190448.0593203379,190668.23951156167
Hypothesis-Driven Analyst,incdiff_c,netmigpct + gdp_oecd +,-0.008971542473193738,1.1857559919728905e-06,190446.8481777091,190667.02836893286
Hypothesis-Driven Analyst,jobs_c,,0.005909936996241786,3.665070877102049e-15,86603.03754065112,86804.86938260625
Hypothesis-Driven Analyst,jobs_c,wdi_unempilo +,0.005909936996241786,3.665070877102049e-15,86603.03754065112,86804.86938260625
Hypothesis-Driven Analyst,jobs_c,socx_oecd +,0.005908937991202039,3.6992192560307836e-15,86600.95727118387,86811.96328777332
Hypothesis-Driven Analyst,jobs_c,gdp_oecd +,0.004934523281627671,1.0400396891616851e-10,86555.59973566164,86766.6057522511
Hypothesis-Driven Analyst,jobs_c,netmigpct +,0.008922795060396336,1.2347567534764186e-23,86565.28240251321,86776.28841910267
Hypothesis-Driven Analyst,jobs_c,wdi_unempilo + socx_oecd +,0.005908937991202039,3.6992192560307836e-15,86600.95727118387,86811.96328777332
Hypothesis-Driven Analyst,jobs_c,wdi_unempilo + gdp_oecd +,0.004934523281627671,1.0400396891616851e-10,86555.59973566164,86766.6057522511
Hypothesis-Driven Analyst,jobs_c,socx_oecd + gdp_oecd +,0.004953987571125131,8.876460084599052e-11,86556.2521688271,86776.43236005088
Hypothesis-Driven Analyst,jobs_c,netmigpct + wdi_unempilo +,0.008922795060396336,1.2347567534764186e-23,86565.28240251321,86776.28841910267
Hypothesis-Driven Analyst,jobs_c,netmigpct + socx_oecd +,0.008849188865793157,3.4845880156046037e-23,86565.62967633085,86785.80986755464
Hypothesis-Driven Analyst,jobs_c,netmigpct + gdp_oecd +,0.008593609128888315,5.048159355460837e-22,86493.95879757487,86714.13898879866
Hypothesis-Driven Analyst,oldage_c,,0.007306765710949847,3.2088367746793955e-13,127776.01417562511,127977.84601758025
